"SUID","coexpression","cooccurrence","databases","experiments","fusion","interaction","interspecies","name","neighborhood","score","selected","shared interaction","shared name","textmining" 
"28270","0.554",,,,,"pp",,"CD163 (pp) SLC7A7",,"0.559","false","pp","CD163 (pp) SLC7A7","0.053"
"28271","0.076",,,,,"pp",,"CD163 (pp) SIRPA",,"0.568","false","pp","CD163 (pp) SIRPA","0.552"
"28272",,,,,,"pp",,"CD163 (pp) IL6",,"0.815","false","pp","CD163 (pp) IL6","0.815"
"28273","0.061",,,,,"pp",,"CD163 (pp) CXCR4",,"0.451","false","pp","CD163 (pp) CXCR4","0.44"
"28274",,,,,,"pp",,"CD163 (pp) TLR6",,"0.4","false","pp","CD163 (pp) TLR6","0.4"
"28275","0.812",,,,,"pp",,"CD163 (pp) MS4A6A",,"0.826","false","pp","CD163 (pp) MS4A6A","0.115"
"28276","0.065",,,,,"pp",,"CD163 (pp) TNF",,"0.679","false","pp","CD163 (pp) TNF","0.671"
"28277","0.264",,,,,"pp",,"CD163 (pp) CD36",,"0.567","false","pp","CD163 (pp) CD36","0.436"
"28278","0.107",,,,,"pp",,"CD163 (pp) IL10",,"0.859","false","pp","CD163 (pp) IL10","0.849"
"28279",,,,,,"pp",,"CD163 (pp) IDO1",,"0.473","false","pp","CD163 (pp) IDO1","0.473"
"28280","0.138",,,,,"pp",,"CD163 (pp) TLR5",,"0.471","false","pp","CD163 (pp) TLR5","0.412"
"28281","0.285",,,,,"pp",,"CD163 (pp) ITGAM",,"0.759","false","pp","CD163 (pp) ITGAM","0.677"
"28282","0.181",,,,,"pp",,"CD163 (pp) ITGAX",,"0.717","false","pp","CD163 (pp) ITGAX","0.669"
"28283","0.287",,,,,"pp",,"CD163 (pp) MRC1",,"0.9","false","pp","CD163 (pp) MRC1","0.866"
"28284","0.337",,,,,"pp",,"CD163 (pp) FPR1",,"0.41","false","pp","CD163 (pp) FPR1","0.147"
"28285","0.154",,,,,"pp",,"CD163 (pp) CCL3",,"0.521","false","pp","CD163 (pp) CCL3","0.457"
"28286","0.255",,,,,"pp",,"CD163 (pp) CCL18",,"0.742","false","pp","CD163 (pp) CCL18","0.669"
"28287","0.198",,,,,"pp",,"CD163 (pp) CCL4",,"0.497","false","pp","CD163 (pp) CCL4","0.399"
"28288","0.065",,,"0.07",,"pp",,"MYOF (pp) ANXA10",,"0.41","false","pp","MYOF (pp) ANXA10","0.376"
"28289",,,,,,"pp",,"MYOF (pp) VSIG4",,"0.593","false","pp","MYOF (pp) VSIG4","0.593"
"28290","0.302",,,"0.133",,"pp",,"MYOF (pp) ANXA1",,"0.576","false","pp","MYOF (pp) ANXA1","0.356"
"28291","0.062",,,,,"pp",,"MYOF (pp) SYT7",,"0.501","false","pp","MYOF (pp) SYT7","0.49"
"28292",,,,,,"pp",,"ANXA10 (pp) PHOSPHO1",,"0.51","false","pp","ANXA10 (pp) PHOSPHO1","0.51"
"28293",,,,,,"pp",,"KLHL14 (pp) TACC2",,"0.416","false","pp","KLHL14 (pp) TACC2","0.416"
"28294",,,,,,"pp",,"KLHL14 (pp) TBC1D7",,"0.534","false","pp","KLHL14 (pp) TBC1D7","0.534"
"28295",,,,"0.115",,"pp",,"TCF20 (pp) ADARB1",,"0.57","false","pp","TCF20 (pp) ADARB1","0.534"
"28296",,,,"0.379",,"pp",,"TCF20 (pp) JUN",,"0.544","false","pp","TCF20 (pp) JUN","0.296"
"28297","0.086",,,"0.696",,"pp",,"TCF20 (pp) MDC1",,"0.717","false","pp","TCF20 (pp) MDC1","0.064"
"28298",,,,"0.397",,"pp",,"TCF20 (pp) ESR1",,"0.51","false","pp","TCF20 (pp) ESR1","0.22"
"28299",,,"0.8",,,"pp",,"KCNK5 (pp) CACNA1A",,"0.815","false","pp","KCNK5 (pp) CACNA1A","0.115"
"28300",,,,,,"pp",,"KCNK5 (pp) KCNJ5",,"0.443","false","pp","KCNK5 (pp) KCNJ5","0.443"
"28301",,,,,,"pp",,"HAPLN3 (pp) DPYD",,"0.454","false","pp","HAPLN3 (pp) DPYD","0.454"
"28302",,,,,,"pp",,"HAPLN3 (pp) NUCB2",,"0.499","false","pp","HAPLN3 (pp) NUCB2","0.499"
"28303","0.093",,"0.8","0.185",,"pp",,"RYR1 (pp) CACNA1A",,"0.897","false","pp","RYR1 (pp) CACNA1A","0.391"
"28304","0.127",,"0.72","0.185",,"pp",,"RYR1 (pp) CACNA1E",,"0.847","false","pp","RYR1 (pp) CACNA1E","0.325"
"28305",,,,,,"pp",,"RYR1 (pp) CLIC2",,"0.655","false","pp","RYR1 (pp) CLIC2","0.655"
"28306",,,,,,"pp",,"RYR1 (pp) SPRY2",,"0.407","false","pp","RYR1 (pp) SPRY2","0.407"
"28307","0.063",,,"0.261",,"pp",,"RYR1 (pp) CYBB",,"0.44","false","pp","RYR1 (pp) CYBB","0.257"
"28308","0.061",,,,,"pp",,"RYR1 (pp) SGCB",,"0.492","false","pp","RYR1 (pp) SGCB","0.481"
"28309","0.062",,"0.72",,,"pp",,"RYR1 (pp) CACNA2D4",,"0.781","false","pp","RYR1 (pp) CACNA2D4","0.236"
"28310","0.105",,,"0.299",,"pp",,"RYR1 (pp) ATP2C2",,"0.523","false","pp","RYR1 (pp) ATP2C2","0.3"
"28311","0.062",,,,,"pp",,"RYR1 (pp) MGAM",,"0.402","false","pp","RYR1 (pp) MGAM","0.389"
"28312",,,,,,"pp",,"ELF3 (pp) PTGS2",,"0.499","false","pp","ELF3 (pp) PTGS2","0.499"
"28313",,,,"0.435",,"pp",,"ELF3 (pp) JUN",,"0.541","false","pp","ELF3 (pp) JUN","0.22"
"28314",,,"0.9",,,"pp",,"ELF3 (pp) MAMLD1",,"0.9","false","pp","ELF3 (pp) MAMLD1",
"28315",,,,,,"pp",,"ELF3 (pp) PDE6B",,"0.534","false","pp","ELF3 (pp) PDE6B","0.534"
"28316","0.062",,,,,"pp",,"DSG4 (pp) KRT81",,"0.484","false","pp","DSG4 (pp) KRT81","0.473"
"28317","0.062",,,,,"pp",,"DSG4 (pp) TGM3",,"0.463","false","pp","DSG4 (pp) TGM3","0.451"
"28318",,,,,,"pp",,"DSG4 (pp) WIPF1",,"0.561","false","pp","DSG4 (pp) WIPF1","0.561"
"28319","0.061",,"0.9","0.194",,"pp",,"DSG4 (pp) JUP",,"0.977","false","pp","DSG4 (pp) JUP","0.737"
"28320","0.062",,,,,"pp",,"DSG4 (pp) KRT86",,"0.592","false","pp","DSG4 (pp) KRT86","0.583"
"28321",,,,,,"pp",,"HLA-DRB1 (pp) CASS4",,"0.45","false","pp","HLA-DRB1 (pp) CASS4","0.45"
"28322","0.225",,"0.9",,,"pp",,"HLA-DRB1 (pp) RGS1",,"0.939","false","pp","HLA-DRB1 (pp) RGS1","0.286"
"28323","0.318",,,,,"pp",,"HLA-DRB1 (pp) FCGR3A",,"0.573","false","pp","HLA-DRB1 (pp) FCGR3A","0.399"
"28324","0.155",,,,,"pp",,"HLA-DRB1 (pp) S100A8",,"0.594","false","pp","HLA-DRB1 (pp) S100A8","0.54"
"28325","0.157",,"0.9",,,"pp",,"HLA-DRB1 (pp) FCGR1A",,"0.922","false","pp","HLA-DRB1 (pp) FCGR1A","0.151"
"28326","0.129",,"0.9",,,"pp",,"HLA-DRB1 (pp) FCGR1B",,"0.911","false","pp","HLA-DRB1 (pp) FCGR1B","0.068"
"28327","0.119",,"0.9",,,"pp",,"HLA-DRB1 (pp) GBP5",,"0.91","false","pp","HLA-DRB1 (pp) GBP5","0.066"
"28328","0.109",,"0.9",,,"pp",,"HLA-DRB1 (pp) GBP4",,"0.91","false","pp","HLA-DRB1 (pp) GBP4","0.07"
"28329","0.159",,"0.9",,,"pp",,"HLA-DRB1 (pp) GBP2",,"0.918","false","pp","HLA-DRB1 (pp) GBP2","0.11"
"28330","0.102",,"0.9",,,"pp",,"HLA-DRB1 (pp) GBP1",,"0.911","false","pp","HLA-DRB1 (pp) GBP1","0.089"
"28331","0.106",,,,,"pp",,"HLA-DRB1 (pp) CD40",,"0.486","false","pp","HLA-DRB1 (pp) CD40","0.449"
"28332","0.088",,"0.9",,,"pp",,"HLA-DRB1 (pp) PTAFR",,"0.904","false","pp","HLA-DRB1 (pp) PTAFR",
"28333","0.13",,,,,"pp",,"HLA-DRB1 (pp) TRAF1",,"0.62","false","pp","HLA-DRB1 (pp) TRAF1","0.581"
"28334","0.39",,,,,"pp",,"HLA-DRB1 (pp) C1QA",,"0.463","false","pp","HLA-DRB1 (pp) C1QA","0.156"
"28335","0.426",,"0.9","0.89",,"pp",,"HLA-DRB1 (pp) HLA-DMA",,"0.997","false","pp","HLA-DRB1 (pp) HLA-DMA","0.673"
"28336","0.261",,"0.9","0.347",,"pp",,"HLA-DRB1 (pp) HLA-DQA2",,"0.963","false","pp","HLA-DRB1 (pp) HLA-DQA2","0.338"
"28337","0.478",,"0.9",,,"pp",,"HLA-DRB1 (pp) HLA-DQB1",,"0.947","false","pp","HLA-DRB1 (pp) HLA-DQB1","0.073"
"28338","0.289",,"0.9","0.748",,"pp",,"HLA-DRB1 (pp) HLA-DRB5",,"0.98","false","pp","HLA-DRB1 (pp) HLA-DRB5","0.052"
"28339",,,,,,"pp",,"HLA-DRB1 (pp) PADI4",,"0.669","false","pp","HLA-DRB1 (pp) PADI4","0.669"
"28340",,,"0.9",,,"pp",,"HLA-DRB1 (pp) KIF3B",,"0.9","false","pp","HLA-DRB1 (pp) KIF3B",
"28341","0.065",,,,,"pp",,"HLA-DRB1 (pp) FOXP3",,"0.414","false","pp","HLA-DRB1 (pp) FOXP3","0.399"
"28342","0.135",,,,,"pp",,"HLA-DRB1 (pp) TNFRSF1B",,"0.458","false","pp","HLA-DRB1 (pp) TNFRSF1B","0.4"
"28343","0.362",,,,,"pp",,"HLA-DRB1 (pp) LY86",,"0.415","false","pp","HLA-DRB1 (pp) LY86","0.121"
"28344","0.076",,,,,"pp",,"HLA-DRB1 (pp) IL2RA",,"0.501","false","pp","HLA-DRB1 (pp) IL2RA","0.482"
"28345","0.076",,"0.9",,,"pp",,"HLA-DRB1 (pp) TRIM22",,"0.903","false","pp","HLA-DRB1 (pp) TRIM22",
"28346","0.082",,"0.9",,,"pp",,"HLA-DRB1 (pp) CD274",,"0.923","false","pp","HLA-DRB1 (pp) CD274","0.235"
"28347",,,,,,"pp",,"HLA-DRB1 (pp) LAD1",,"0.424","false","pp","HLA-DRB1 (pp) LAD1","0.424"
"28348","0.876",,"0.9","0.931",,"pp",,"HLA-DRB1 (pp) HLA-DRA",,"0.999","false","pp","HLA-DRB1 (pp) HLA-DRA","0.324"
"28349","0.108",,"0.9",,,"pp",,"HLA-DRB1 (pp) IRF7",,"0.916","false","pp","HLA-DRB1 (pp) IRF7","0.138"
"28350","0.061",,"0.9",,,"pp",,"HLA-DRB1 (pp) PDCD1LG2",,"0.912","false","pp","HLA-DRB1 (pp) PDCD1LG2","0.138"
"28351","0.366",,,,,"pp",,"HLA-DRB1 (pp) ITGB2",,"0.462","false","pp","HLA-DRB1 (pp) ITGB2","0.186"
"28352","0.137",,"0.9",,,"pp",,"HLA-DRB1 (pp) IFI30",,"0.921","false","pp","HLA-DRB1 (pp) IFI30","0.163"
"28353",,,,,,"pp",,"HLA-DRB1 (pp) IL6",,"0.471","false","pp","HLA-DRB1 (pp) IL6","0.471"
"28354","0.331",,"0.9",,,"pp",,"HLA-DRB1 (pp) HLA-DQB2",,"0.932","false","pp","HLA-DRB1 (pp) HLA-DQB2","0.067"
"28355","0.16",,,,,"pp",,"HLA-DRB1 (pp) MS4A6A",,"0.483","false","pp","HLA-DRB1 (pp) MS4A6A","0.41"
"28356","0.561",,"0.9","0.297",,"pp",,"HLA-DRB1 (pp) HLA-DPA1",,"0.975","false","pp","HLA-DRB1 (pp) HLA-DPA1","0.29"
"28357","0.139",,,,,"pp",,"HLA-DRB1 (pp) TNF",,"0.613","false","pp","HLA-DRB1 (pp) TNF","0.57"
"28358","0.645",,"0.9","0.328",,"pp",,"HLA-DRB1 (pp) HLA-DMB",,"0.979","false","pp","HLA-DRB1 (pp) HLA-DMB","0.234"
"28359","0.119",,,,,"pp",,"HLA-DRB1 (pp) INPP5D",,"0.448","false","pp","HLA-DRB1 (pp) INPP5D","0.399"
"28360","0.347",,"0.9",,,"pp",,"HLA-DRB1 (pp) HLA-DPB1",,"0.934","false","pp","HLA-DRB1 (pp) HLA-DPB1","0.072"
"28361",,,,,,"pp",,"HLA-DRB1 (pp) IL10",,"0.498","false","pp","HLA-DRB1 (pp) IL10","0.498"
"28362","0.461",,,,,"pp",,"HLA-DRB1 (pp) ENSP00000412457",,"0.792","false","pp","HLA-DRB1 (pp) ENSP00000412457","0.63"
"28363","0.073",,,"0.379",,"pp",,"HLA-DRB1 (pp) MARCH1",,"0.91","false","pp","HLA-DRB1 (pp) MARCH1","0.856"
"28364",,,,,,"pp",,"HLA-DRB1 (pp) SLC24A4",,"0.456","false","pp","HLA-DRB1 (pp) SLC24A4","0.456"
"28365","0.298",,,,,"pp",,"HLA-DRB1 (pp) ITGAM",,"0.491","false","pp","HLA-DRB1 (pp) ITGAM","0.304"
"28366","0.314",,,,,"pp",,"HLA-DRB1 (pp) HCK",,"0.401","false","pp","HLA-DRB1 (pp) HCK","0.163"
"28367",,,,,,"pp",,"HLA-DRB1 (pp) TLE2",,"0.446","false","pp","HLA-DRB1 (pp) TLE2","0.446"
"28368","0.107",,"0.9",,,"pp",,"HLA-DRB1 (pp) VAV1",,"0.911","false","pp","HLA-DRB1 (pp) VAV1","0.083"
"28369","0.051",,"0.54",,,"pp",,"HLA-DRB1 (pp) MR1",,"0.554","false","pp","HLA-DRB1 (pp) MR1","0.06"
"28370","0.076",,,,,"pp",,"HLA-DRB1 (pp) TNFAIP3",,"0.568","false","pp","HLA-DRB1 (pp) TNFAIP3","0.552"
"28371","0.193",,"0.9",,,"pp",,"CD300A (pp) SIGLEC14",,"0.915","false","pp","CD300A (pp) SIGLEC14",
"28372",,,"0.9",,,"pp",,"CD300A (pp) TMEM63A",,"0.9","false","pp","CD300A (pp) TMEM63A",
"28373","0.356",,,,,"pp",,"CD300A (pp) FCGR3A",,"0.447","false","pp","CD300A (pp) FCGR3A","0.177"
"28374","0.433",,,,,"pp",,"CD300A (pp) MNDA",,"0.433","false","pp","CD300A (pp) MNDA",
"28375","0.119",,,,,"pp",,"CD300A (pp) TREM2",,"0.574","false","pp","CD300A (pp) TREM2","0.536"
"28376","0.16",,"0.9",,,"pp",,"CD300A (pp) PTAFR",,"0.912","false","pp","CD300A (pp) PTAFR","0.043"
"28377","0.441",,,,,"pp",,"CD300A (pp) FGR",,"0.455","false","pp","CD300A (pp) FGR","0.066"
"28378","0.443",,,,,"pp",,"CD300A (pp) AIF1",,"0.452","false","pp","CD300A (pp) AIF1","0.058"
"28379","0.383",,"0.9",,,"pp",,"CD300A (pp) CYBB",,"0.935","false","pp","CD300A (pp) CYBB","0.041"
"28380","0.46",,,,,"pp",,"CD300A (pp) LY86",,"0.49","false","pp","CD300A (pp) LY86","0.095"
"28381",,,,,,"pp",,"CD300A (pp) KLRD1",,"0.56","false","pp","CD300A (pp) KLRD1","0.56"
"28382","0.204",,,,,"pp",,"CD300A (pp) LILRB4",,"0.472","false","pp","CD300A (pp) LILRB4","0.364"
"28383","0.226",,"0.9",,,"pp",,"CD300A (pp) LAIR1",,"0.961","false","pp","CD300A (pp) LAIR1","0.545"
"28384","0.336",,"0.9",,,"pp",,"CD300A (pp) LILRB2",,"0.943","false","pp","CD300A (pp) LILRB2","0.214"
"28385","0.431",,,,,"pp",,"CD300A (pp) CD300LB",,"0.503","false","pp","CD300A (pp) CD300LB","0.161"
"28386","0.105",,,,,"pp",,"CD300A (pp) CD72",,"0.439","false","pp","CD300A (pp) CD72","0.399"
"28387","0.505",,"0.9",,,"pp",,"CD300A (pp) ITGB2",,"0.949","false","pp","CD300A (pp) ITGB2","0.06"
"28388","0.097",,"0.9",,,"pp",,"CD300A (pp) SIRPA",,"0.936","false","pp","CD300A (pp) SIRPA","0.356"
"28389","0.41",,,,,"pp",,"CD300A (pp) CSF2RB",,"0.453","false","pp","CD300A (pp) CSF2RB","0.109"
"28390","0.454",,,,,"pp",,"CD300A (pp) PARVG",,"0.468","false","pp","CD300A (pp) PARVG","0.066"
"28391","0.11",,,,,"pp",,"CD300A (pp) LILRA5",,"0.448","false","pp","CD300A (pp) LILRA5","0.405"
"28392","0.228",,,"0.268",,"pp",,"CD300A (pp) INPP5D",,"0.538","false","pp","CD300A (pp) INPP5D","0.248"
"28393","0.332",,,,,"pp",,"CD300A (pp) SIGLEC9",,"0.455","false","pp","CD300A (pp) SIGLEC9","0.218"
"28394","0.3",,,,,"pp",,"CD300A (pp) FCGR3B",,"0.401","false","pp","CD300A (pp) FCGR3B","0.179"
"28395","0.42",,"0.9",,,"pp",,"CD300A (pp) ITGAM",,"0.951","false","pp","CD300A (pp) ITGAM","0.225"
"28396","0.129",,"0.9",,,"pp",,"CD300A (pp) MGAM",,"0.909","false","pp","CD300A (pp) MGAM",
"28397","0.26",,"0.9",,,"pp",,"CD300A (pp) GPR84",,"0.926","false","pp","CD300A (pp) GPR84","0.085"
"28398","0.21",,"0.9",,,"pp",,"CD300A (pp) ADAM8",,"0.918","false","pp","CD300A (pp) ADAM8","0.055"
"28399","0.266",,"0.9",,,"pp",,"CD300A (pp) ITGAX",,"0.933","false","pp","CD300A (pp) ITGAX","0.161"
"28400",,,,,,"pp",,"CD300A (pp) CARD14",,"0.499","false","pp","CD300A (pp) CARD14","0.499"
"28401","0.376",,,,,"pp",,"CD300A (pp) CD300LF",,"0.484","false","pp","CD300A (pp) CD300LF","0.207"
"28402","0.152",,"0.9",,,"pp",,"CD300A (pp) FPR2",,"0.915","false","pp","CD300A (pp) FPR2","0.078"
"28403","0.424",,,,,"pp",,"CD300A (pp) PIK3R6",,"0.424","false","pp","CD300A (pp) PIK3R6",
"28404","0.085",,,,,"pp",,"CD300A (pp) MILR1",,"0.542","false","pp","CD300A (pp) MILR1","0.519"
"28405","0.384",,,,,"pp",,"CD300A (pp) BTK",,"0.5","false","pp","CD300A (pp) BTK","0.222"
"28406","0.059",,,"0.263",,"pp",,"ETS2 (pp) PRDM1",,"0.405","false","pp","ETS2 (pp) PRDM1","0.211"
"28407",,,,"0.39",,"pp",,"ETS2 (pp) NFKB2",,"0.49","false","pp","ETS2 (pp) NFKB2","0.198"
"28408","0.076",,"0.9","0.57",,"pp",,"ETS2 (pp) JUN",,"0.986","false","pp","ETS2 (pp) JUN","0.707"
"28409","0.074",,,"0.339",,"pp",,"ETS2 (pp) SRC",,"0.529","false","pp","ETS2 (pp) SRC","0.292"
"28410",,,,"0.058",,"pp",,"ETS2 (pp) SYK",,"0.447","false","pp","ETS2 (pp) SYK","0.437"
"28411","0.061",,"0.9",,,"pp",,"ETS2 (pp) ID1",,"0.938","false","pp","ETS2 (pp) ID1","0.394"
"28412","0.049",,,"0.379",,"pp",,"ETS2 (pp) GATA3",,"0.676","false","pp","ETS2 (pp) GATA3","0.495"
"28413",,,,,,"pp",,"ETS2 (pp) CDX2",,"0.693","false","pp","ETS2 (pp) CDX2","0.693"
"28414","0.061",,,,,"pp",,"ETS2 (pp) RCAN1",,"0.456","false","pp","ETS2 (pp) RCAN1","0.445"
"28415",,,"0.9","0.294",,"pp",,"ETS2 (pp) ETS1",,"0.93","false","pp","ETS2 (pp) ETS1","0.093"
"28416","0.061",,,"0.368",,"pp",,"ETS2 (pp) RUNX3",,"0.479","false","pp","ETS2 (pp) RUNX3","0.193"
"28417","0.095",,"0.9","0.05",,"pp",,"ETS2 (pp) CEBPA",,"0.939","false","pp","ETS2 (pp) CEBPA","0.374"
"28418","0.237",,"0.8",,,"pp",,"CACNA1A (pp) CACNA1E",,"0.847","false","pp","CACNA1A (pp) CACNA1E","0.08"
"28419","0.087",,"0.36","0.284",,"pp",,"CACNA1A (pp) CACNA2D4",,"0.845","false","pp","CACNA1A (pp) CACNA2D4","0.673"
"28420","0.095",,"0.6",,,"pp",,"CACNA1A (pp) RASGRP3",,"0.626","false","pp","CACNA1A (pp) RASGRP3","0.05"
"28421",,,"0.6",,,"pp",,"CACNA1A (pp) GNGT2",,"0.6","false","pp","CACNA1A (pp) GNGT2",
"28422","0.065",,,"0.069",,"pp",,"CACNA1A (pp) KCNC3",,"0.694","false","pp","CACNA1A (pp) KCNC3","0.677"
"28423","0.061",,"0.6",,,"pp",,"CACNA1A (pp) RASGRP4",,"0.608","false","pp","CACNA1A (pp) RASGRP4",
"28424","0.061",,"0.9",,,"pp",,"CUX1 (pp) STAT1",,"0.911","false","pp","CUX1 (pp) STAT1","0.136"
"28425",,,,,,"pp",,"CUX1 (pp) SATB2",,"0.771","false","pp","CUX1 (pp) SATB2","0.771"
"28426","0.068",,,,,"pp",,"CUX1 (pp) WBSCR22",,"0.508","false","pp","CUX1 (pp) WBSCR22","0.494"
"28427",,,"0.9",,,"pp",,"CUX1 (pp) GOLIM4",,"0.903","false","pp","CUX1 (pp) GOLIM4","0.074"
"28428",,,,,,"pp",,"CASS4 (pp) TREM2",,"0.533","false","pp","CASS4 (pp) TREM2","0.533"
"28429",,,,,,"pp",,"CASS4 (pp) SRC",,"0.493","false","pp","CASS4 (pp) SRC","0.493"
"28430",,,,,,"pp",,"CASS4 (pp) HLA-DRB5",,"0.67","false","pp","CASS4 (pp) HLA-DRB5","0.67"
"28431",,,,,,"pp",,"CASS4 (pp) GCNT2",,"0.513","false","pp","CASS4 (pp) GCNT2","0.513"
"28432",,,,,,"pp",,"CASS4 (pp) PLD3",,"0.525","false","pp","CASS4 (pp) PLD3","0.525"
"28433","0.065",,,,,"pp",,"CASS4 (pp) MS4A6A",,"0.682","false","pp","CASS4 (pp) MS4A6A","0.674"
"28434","0.065",,,,,"pp",,"CASS4 (pp) INPP5D",,"0.685","false","pp","CASS4 (pp) INPP5D","0.677"
"28435",,,,,,"pp",,"CASS4 (pp) SLC24A4",,"0.705","false","pp","CASS4 (pp) SLC24A4","0.705"
"28436",,,,,,"pp",,"C20orf96 (pp) TMCO3",,"0.513","false","pp","C20orf96 (pp) TMCO3","0.513"
"28437","0.671",,,"0.355",,"pp",,"PARP9 (pp) STAT1",,"0.907","false","pp","PARP9 (pp) STAT1","0.597"
"28438","0.421",,,,,"pp",,"PARP9 (pp) XAF1",,"0.586","false","pp","PARP9 (pp) XAF1","0.314"
"28439","0.323",,,,,"pp",,"PARP9 (pp) GBP2",,"0.455","false","pp","PARP9 (pp) GBP2","0.227"
"28440","0.362",,,,,"pp",,"PARP9 (pp) GBP1",,"0.568","false","pp","PARP9 (pp) GBP1","0.351"
"28441","0.643",,,,,"pp",,"PARP9 (pp) IFI44",,"0.781","false","pp","PARP9 (pp) IFI44","0.414"
"28442","0.469",,,,,"pp",,"PARP9 (pp) IFI44L",,"0.684","false","pp","PARP9 (pp) IFI44L","0.429"
"28443","0.317",,,,,"pp",,"PARP9 (pp) IFIT5",,"0.45","false","pp","PARP9 (pp) IFIT5","0.227"
"28444","0.359",,,,,"pp",,"PARP9 (pp) IFIT1",,"0.591","false","pp","PARP9 (pp) IFIT1","0.388"
"28445","0.534",,,,,"pp",,"PARP9 (pp) IFIT3",,"0.723","false","pp","PARP9 (pp) IFIT3","0.429"
"28446","0.347",,,,,"pp",,"PARP9 (pp) IFIT2",,"0.566","false","pp","PARP9 (pp) IFIT2","0.363"
"28447","0.06",,,"0.32",,"pp",,"PARP9 (pp) HIST1H4H",,"0.5","false","pp","PARP9 (pp) HIST1H4H","0.282"
"28448",,,,,,"pp",,"PARP9 (pp) MMEL1","0.046","0.529","false","pp","PARP9 (pp) MMEL1","0.527"
"28449","0.686",,,,,"pp",,"PARP9 (pp) ISG15",,"0.763","false","pp","PARP9 (pp) ISG15","0.276"
"28450","0.871",,,,,"pp",,"PARP9 (pp) DDX58",,"0.91","false","pp","PARP9 (pp) DDX58","0.331"
"28451","0.277",,,,,"pp",,"PARP9 (pp) TRIM22",,"0.407","false","pp","PARP9 (pp) TRIM22","0.213"
"28452","0.582",,,,,"pp",,"PARP9 (pp) RSAD2",,"0.694","false","pp","PARP9 (pp) RSAD2","0.299"
"28453","0.187",,,,,"pp",,"PARP9 (pp) ZNFX1",,"0.417","false","pp","PARP9 (pp) ZNFX1","0.312"
"28454","0.535",,,,,"pp",,"PARP9 (pp) IRF7",,"0.93","false","pp","PARP9 (pp) IRF7","0.856"
"28455","0.743",,,,,"pp",,"PARP9 (pp) MX1","0.042","0.832","false","pp","PARP9 (pp) MX1","0.375"
"28456","0.923",,,"0.328",,"pp",,"PARP9 (pp) PARP14",,"0.963","false","pp","PARP9 (pp) PARP14","0.353"
"28457","0.396",,,,,"pp",,"PARP9 (pp) RNF213",,"0.488","false","pp","PARP9 (pp) RNF213","0.187"
"28458",,,,,,"pp",,"PLAGL1 (pp) BLCAP",,"0.483","false","pp","PLAGL1 (pp) BLCAP","0.483"
"28459","0.059",,,"0.085",,"pp",,"PLAGL1 (pp) IL4I1",,"0.479","false","pp","PLAGL1 (pp) IL4I1","0.444"
"28460","0.061",,,,,"pp",,"FUT8 (pp) FUT11",,"0.751","false","pp","FUT8 (pp) FUT11","0.746"
"28461",,,,,,"pp",,"FUT8 (pp) ST3GAL5",,"0.502","false","pp","FUT8 (pp) ST3GAL5","0.502"
"28462",,,"0.9",,,"pp",,"FUT8 (pp) B4GALT1",,"0.961","false","pp","FUT8 (pp) B4GALT1","0.629"
"28463",,,,"0.188",,"pp",,"FUT8 (pp) MGAT1",,"0.752","false","pp","FUT8 (pp) MGAT1","0.707"
"28464",,,,,,"pp",,"FUT8 (pp) GCNT1",,"0.542","false","pp","FUT8 (pp) GCNT1","0.542"
"28465",,,,,,"pp",,"FUT8 (pp) ST3GAL1",,"0.543","false","pp","FUT8 (pp) ST3GAL1","0.543"
"28466",,,,,,"pp",,"FUT8 (pp) MMP12",,"0.502","false","pp","FUT8 (pp) MMP12","0.502"
"28467",,,,,,"pp",,"FUT8 (pp) ST3GAL6",,"0.592","false","pp","FUT8 (pp) ST3GAL6","0.592"
"28468",,,,,,"pp",,"ADARB1 (pp) BMP7",,"0.52","false","pp","ADARB1 (pp) BMP7","0.52"
"28469",,,,,,"pp",,"ADARB1 (pp) AMPD3",,"0.761","false","pp","ADARB1 (pp) AMPD3","0.761"
"28470",,,,,,"pp",,"ADARB1 (pp) CECR1",,"0.456","false","pp","ADARB1 (pp) CECR1","0.456"
"28471","0.062",,,,,"pp",,"ADARB1 (pp) CYFIP2",,"0.423","false","pp","ADARB1 (pp) CYFIP2","0.41"
"28472",,,"0.9",,,"pp",,"SIGLEC14 (pp) TMEM63A",,"0.9","false","pp","SIGLEC14 (pp) TMEM63A",
"28473","0.139",,"0.9",,,"pp",,"SIGLEC14 (pp) PTAFR",,"0.91","false","pp","SIGLEC14 (pp) PTAFR",
"28474","0.175",,"0.9",,,"pp",,"SIGLEC14 (pp) CYBB",,"0.913","false","pp","SIGLEC14 (pp) CYBB",
"28475","0.098",,,,,"pp",,"SIGLEC14 (pp) SIRPB1",,"0.421","false","pp","SIGLEC14 (pp) SIRPB1","0.385"
"28476","0.136",,"0.9",,,"pp",,"SIGLEC14 (pp) LAIR1",,"0.911","false","pp","SIGLEC14 (pp) LAIR1","0.057"
"28477","0.298",,"0.9",,,"pp",,"SIGLEC14 (pp) LILRB2",,"0.938","false","pp","SIGLEC14 (pp) LILRB2","0.2"
"28478","0.152",,"0.9",,,"pp",,"SIGLEC14 (pp) ITGB2",,"0.911","false","pp","SIGLEC14 (pp) ITGB2",
"28479","0.063",,"0.9",,,"pp",,"SIGLEC14 (pp) SIRPA",,"0.917","false","pp","SIGLEC14 (pp) SIRPA","0.186"
